epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,4787.78,1.31668,6.75628,1.57944,0.21095,0.39376,0.2348,0.14445,1.52869,6.27098,1.61024,0.0005866,0.0005866,0.0005866
29,4958.3,1.30793,6.75333,1.56819,0.25089,0.38856,0.24277,0.15721,1.41734,6.12942,1.54759,0.0005824,0.0005824,0.0005824
30,5130.6,1.28584,6.61506,1.56015,0.21223,0.34864,0.23972,0.14352,1.57216,6.33144,1.68555,0.0005782,0.0005782,0.0005782
31,5300.81,1.26807,6.51685,1.53101,0.28612,0.35745,0.26667,0.16031,1.5231,6.1234,1.6286,0.000574,0.000574,0.000574
32,5472.34,1.29135,6.50689,1.54231,0.25389,0.34318,0.24615,0.15446,1.49353,6.04023,1.60377,0.0005698,0.0005698,0.0005698
33,5643.62,1.28299,6.47705,1.54306,0.24487,0.36518,0.25672,0.15975,1.48513,6.26046,1.60747,0.0005656,0.0005656,0.0005656
34,5815.31,1.27555,6.37512,1.54342,0.25552,0.33705,0.2594,0.14663,1.57582,6.27314,1.64063,0.0005614,0.0005614,0.0005614
35,5986.74,1.26978,6.44728,1.5342,0.24447,0.3788,0.28521,0.17403,1.5313,6.02014,1.63672,0.0005572,0.0005572,0.0005572
36,6158.11,1.29234,6.43163,1.56021,0.23986,0.36546,0.25353,0.14996,1.66035,6.27541,1.72018,0.000553,0.000553,0.000553
37,6329.89,1.28398,6.32041,1.54539,0.25326,0.42871,0.28388,0.18004,1.4027,5.92667,1.5389,0.0005488,0.0005488,0.0005488
38,6500.58,1.28811,6.22113,1.53678,0.27137,0.3831,0.29433,0.17832,1.56875,5.93451,1.65041,0.0005446,0.0005446,0.0005446
39,6670.4,1.25842,6.09937,1.52666,0.27004,0.31958,0.25003,0.14932,1.61524,6.03091,1.70296,0.0005404,0.0005404,0.0005404
40,6841.1,1.24999,6.1988,1.53427,0.27584,0.34369,0.30156,0.18256,1.5593,5.94298,1.65343,0.0005362,0.0005362,0.0005362
41,7011.39,1.23857,6.06481,1.52295,0.26286,0.3911,0.28234,0.16983,1.55871,6.10082,1.625,0.000532,0.000532,0.000532
42,7181.28,1.23829,6.00952,1.51855,0.29153,0.37008,0.29385,0.17193,1.60014,5.91462,1.65985,0.0005278,0.0005278,0.0005278
43,7350.68,1.23553,5.91348,1.51372,0.29764,0.38331,0.29511,0.18425,1.5186,5.97542,1.61353,0.0005236,0.0005236,0.0005236
44,7520.98,1.24576,5.97659,1.52263,0.2705,0.3763,0.30247,0.17765,1.56834,5.96033,1.66393,0.0005194,0.0005194,0.0005194
45,7691.57,1.22478,5.84709,1.49653,0.29984,0.36479,0.31348,0.19628,1.47867,5.66919,1.58832,0.0005152,0.0005152,0.0005152
46,7862.76,1.24644,5.85841,1.51499,0.26643,0.39183,0.28067,0.16874,1.56702,5.96042,1.65631,0.000511,0.000511,0.000511
47,8034.05,1.22718,5.85001,1.50402,0.28621,0.42645,0.31264,0.19622,1.4357,5.76194,1.58575,0.0005068,0.0005068,0.0005068
48,8205.84,1.21729,5.80439,1.48575,0.32353,0.38769,0.31673,0.19131,1.52461,5.77709,1.60561,0.0005026,0.0005026,0.0005026
49,8377.39,1.22096,5.85677,1.50291,0.29462,0.41036,0.31347,0.19868,1.51198,5.68772,1.6032,0.0004984,0.0004984,0.0004984
50,8549.38,1.222,5.79685,1.51317,0.33727,0.38128,0.33854,0.2114,1.51334,5.71456,1.62126,0.0004942,0.0004942,0.0004942
51,8721.17,1.22439,5.66547,1.49404,0.30657,0.34834,0.27513,0.17325,1.47347,5.85784,1.58921,0.00049,0.00049,0.00049
52,8892.72,1.2198,5.7278,1.50457,0.30941,0.40883,0.31269,0.18738,1.49061,5.69169,1.56558,0.0004858,0.0004858,0.0004858
53,9064.13,1.20239,5.53525,1.48179,0.34254,0.35572,0.32112,0.20324,1.4606,5.83816,1.60563,0.0004816,0.0004816,0.0004816
54,9235.58,1.20712,5.51398,1.4809,0.30821,0.43118,0.32924,0.20652,1.43887,5.51237,1.56055,0.0004774,0.0004774,0.0004774
55,9406.81,1.20492,5.45014,1.48492,0.33472,0.39761,0.33519,0.21328,1.3898,5.55736,1.51614,0.0004732,0.0004732,0.0004732
56,9578.35,1.20922,5.4999,1.49364,0.32846,0.43309,0.34209,0.20887,1.4995,5.49656,1.60272,0.000469,0.000469,0.000469
57,9749.64,1.20126,5.41935,1.47033,0.33391,0.4095,0.34152,0.219,1.44981,5.58224,1.57635,0.0004648,0.0004648,0.0004648
58,9921.21,1.20096,5.499,1.48936,0.29103,0.47953,0.35901,0.21292,1.51612,5.49511,1.59757,0.0004606,0.0004606,0.0004606
59,10092.4,1.20083,5.33916,1.46581,0.33839,0.43048,0.33358,0.2002,1.51233,5.56026,1.59939,0.0004564,0.0004564,0.0004564
60,10263.6,1.18002,5.34474,1.47559,0.34239,0.39897,0.357,0.22682,1.46562,5.48651,1.58942,0.0004522,0.0004522,0.0004522
61,10436.4,1.18247,5.28855,1.46578,0.4342,0.35809,0.3599,0.22953,1.42074,5.35361,1.54479,0.000448,0.000448,0.000448
62,10607.4,1.18425,5.26322,1.47103,0.42448,0.36391,0.36835,0.23411,1.47814,5.57715,1.58752,0.0004438,0.0004438,0.0004438
63,10778.4,1.19653,5.23761,1.48113,0.39487,0.37152,0.37186,0.23766,1.49842,5.38922,1.62717,0.0004396,0.0004396,0.0004396
64,10949.5,1.17484,5.31262,1.48285,0.36782,0.38022,0.35201,0.21985,1.53789,5.7912,1.62278,0.0004354,0.0004354,0.0004354
65,11120.9,1.17982,5.17146,1.46141,0.36919,0.42884,0.35655,0.22388,1.46742,5.42109,1.58419,0.0004312,0.0004312,0.0004312
66,11292.1,1.16998,5.11437,1.46433,0.37996,0.38691,0.3435,0.2193,1.49095,5.58326,1.60014,0.000427,0.000427,0.000427
67,11463.6,1.16578,5.0632,1.45243,0.41793,0.39286,0.39541,0.24727,1.50074,5.27185,1.61601,0.0004228,0.0004228,0.0004228
68,11634.8,1.15636,5.03973,1.44236,0.41745,0.43394,0.41028,0.25162,1.50916,5.30856,1.58898,0.0004186,0.0004186,0.0004186
69,11805.8,1.16773,5.10448,1.45931,0.38727,0.42629,0.36508,0.21805,1.54531,5.46333,1.62911,0.0004144,0.0004144,0.0004144
70,11976.1,1.1454,4.89411,1.42953,0.40973,0.43127,0.3868,0.24238,1.45219,5.3994,1.56753,0.0004102,0.0004102,0.0004102
71,12146.4,1.14339,4.85872,1.44284,0.41043,0.43987,0.39479,0.23534,1.53053,5.35023,1.62,0.000406,0.000406,0.000406
72,12316.9,1.15721,5.03932,1.44812,0.41787,0.45246,0.40969,0.26549,1.44539,5.19527,1.54159,0.0004018,0.0004018,0.0004018
73,12487.6,1.14622,4.88539,1.45295,0.47623,0.4007,0.42146,0.25497,1.55343,5.17604,1.6297,0.0003976,0.0003976,0.0003976
74,12658.1,1.15471,4.89093,1.43501,0.42594,0.43044,0.41296,0.26763,1.39268,5.20638,1.50436,0.0003934,0.0003934,0.0003934
75,12828.3,1.13578,4.89619,1.44096,0.40447,0.43267,0.39398,0.25433,1.38551,5.2956,1.50557,0.0003892,0.0003892,0.0003892
76,12998.5,1.13825,4.83495,1.4357,0.43774,0.46403,0.40695,0.25302,1.48803,5.13687,1.57961,0.000385,0.000385,0.000385
77,13168.7,1.14698,4.75341,1.43487,0.45947,0.40855,0.42472,0.2558,1.51484,5.27001,1.58001,0.0003808,0.0003808,0.0003808
78,13338.5,1.13648,4.80151,1.43917,0.47232,0.39709,0.42166,0.27019,1.45113,5.26884,1.55209,0.0003766,0.0003766,0.0003766
79,13508.5,1.12434,4.56857,1.42082,0.55562,0.37638,0.43134,0.28116,1.40441,5.17201,1.49969,0.0003724,0.0003724,0.0003724
80,13679.5,1.12601,4.69369,1.41066,0.41362,0.46067,0.40308,0.24861,1.41955,5.48605,1.49774,0.0003682,0.0003682,0.0003682
81,13850.7,1.13174,4.64803,1.42492,0.43627,0.47835,0.44637,0.28665,1.37748,5.03357,1.48471,0.000364,0.000364,0.000364
82,14022.4,1.11214,4.52514,1.4045,0.44836,0.4474,0.43393,0.28657,1.3934,5.11705,1.51106,0.0003598,0.0003598,0.0003598
83,14193.6,1.1001,4.50741,1.4147,0.46607,0.44856,0.43857,0.28235,1.38075,5.05086,1.50313,0.0003556,0.0003556,0.0003556
84,14365.2,1.10882,4.51743,1.41264,0.53124,0.393,0.44621,0.28945,1.36589,5.00478,1.49416,0.0003514,0.0003514,0.0003514
85,14537.2,1.10546,4.48326,1.40825,0.47183,0.43631,0.43813,0.28501,1.37189,5.04668,1.48714,0.0003472,0.0003472,0.0003472
86,14709,1.11091,4.42525,1.41413,0.58344,0.4108,0.46087,0.31435,1.24314,5.08484,1.41043,0.000343,0.000343,0.000343
87,14881.1,1.09621,4.48445,1.40257,0.47214,0.46793,0.43916,0.30573,1.21092,5.11152,1.38447,0.0003388,0.0003388,0.0003388
88,15053.1,1.07955,4.30165,1.38328,0.56499,0.38198,0.45792,0.32254,1.22165,5.0962,1.42945,0.0003346,0.0003346,0.0003346
89,15225.2,1.07743,4.28471,1.38865,0.50182,0.45707,0.46809,0.32781,1.18928,4.68871,1.39569,0.0003304,0.0003304,0.0003304
90,15397.3,1.08315,4.34735,1.40016,0.47417,0.40612,0.43399,0.31767,1.11664,5.13269,1.35324,0.0003262,0.0003262,0.0003262
91,15569.3,1.07043,4.30041,1.38226,0.53652,0.39862,0.42521,0.30519,1.11978,5.13151,1.3415,0.000322,0.000322,0.000322
92,15742.3,1.04965,4.23592,1.37613,0.51952,0.44299,0.47925,0.35575,1.06584,4.6834,1.33077,0.0003178,0.0003178,0.0003178
93,15913.5,1.052,4.24767,1.37406,0.48316,0.4756,0.4984,0.35287,1.14891,4.53917,1.36771,0.0003136,0.0003136,0.0003136
94,16084.7,1.0379,4.15334,1.36393,0.55989,0.46653,0.50866,0.38154,1.05546,4.58712,1.32124,0.0003094,0.0003094,0.0003094
95,16256.1,1.03926,4.10752,1.36069,0.5038,0.50119,0.50223,0.37726,1.01962,4.57268,1.29172,0.0003052,0.0003052,0.0003052
96,16427.9,1.04667,4.13659,1.36894,0.54158,0.44582,0.48631,0.35805,1.04767,4.73947,1.29316,0.000301,0.000301,0.000301
97,16599.9,1.03275,4.09446,1.36224,0.55778,0.43905,0.49146,0.3565,1.0775,4.82447,1.31734,0.0002968,0.0002968,0.0002968
98,16771.2,1.04151,4.12158,1.35904,0.57926,0.45203,0.49712,0.37024,1.06001,4.66886,1.31457,0.0002926,0.0002926,0.0002926
99,16943,1.02117,4.01473,1.34048,0.54596,0.44348,0.47225,0.35186,1.06291,4.75322,1.3149,0.0002884,0.0002884,0.0002884
100,17113.7,1.01528,3.97316,1.3459,0.48012,0.50841,0.48501,0.35907,1.01707,4.54515,1.27448,0.0002842,0.0002842,0.0002842
101,17284.6,1.01149,3.91457,1.34706,0.57306,0.47741,0.5299,0.39005,1.03995,4.39545,1.30628,0.00028,0.00028,0.00028
102,17455.5,1.02065,3.95981,1.34659,0.59176,0.47814,0.52579,0.39441,1.01984,4.40676,1.30562,0.0002758,0.0002758,0.0002758
103,17626,1.01242,3.92193,1.3423,0.55334,0.46612,0.49702,0.36985,1.03414,4.62494,1.28799,0.0002716,0.0002716,0.0002716
104,17797.1,1.01207,3.95651,1.35146,0.56342,0.46356,0.50083,0.37644,1.05038,4.55357,1.28949,0.0002674,0.0002674,0.0002674
105,17968.6,1.01465,3.80946,1.3443,0.56498,0.45527,0.50865,0.38503,1.01589,4.81984,1.3076,0.0002632,0.0002632,0.0002632
106,18138.9,1.0074,3.77579,1.33357,0.59875,0.44666,0.50445,0.38023,1.02814,4.43603,1.31665,0.000259,0.000259,0.000259
107,18309.3,1.00534,3.817,1.34238,0.57495,0.46354,0.51535,0.38636,1.01299,4.66073,1.28273,0.0002548,0.0002548,0.0002548
108,18480.7,0.99124,3.70074,1.33175,0.55133,0.48906,0.49552,0.37626,1.00731,4.58297,1.2854,0.0002506,0.0002506,0.0002506
109,18652.2,0.98384,3.78938,1.32521,0.56987,0.46806,0.49821,0.37789,0.98412,4.65216,1.2639,0.0002464,0.0002464,0.0002464
110,18823.9,0.98773,3.74361,1.33655,0.59902,0.47115,0.52414,0.39772,1.00968,4.43984,1.28027,0.0002422,0.0002422,0.0002422
111,18995.4,0.98946,3.71498,1.33414,0.64291,0.42823,0.52755,0.39779,0.99891,4.36632,1.28146,0.000238,0.000238,0.000238
112,19166.1,1.00419,3.78078,1.33983,0.56782,0.46915,0.50319,0.38275,1.00657,4.7554,1.30389,0.0002338,0.0002338,0.0002338
113,19336.4,0.97515,3.55565,1.31685,0.63463,0.41471,0.50497,0.38571,0.98572,4.66568,1.27564,0.0002296,0.0002296,0.0002296
114,19507,0.98566,3.63897,1.3246,0.5073,0.52005,0.52061,0.40242,0.97517,4.52335,1.27389,0.0002254,0.0002254,0.0002254
115,19678,0.96349,3.62743,1.31496,0.56564,0.48823,0.54438,0.41994,0.98256,4.31963,1.28342,0.0002212,0.0002212,0.0002212
116,19849,0.97541,3.60716,1.32092,0.61085,0.45665,0.53553,0.41192,0.98716,4.29258,1.26704,0.000217,0.000217,0.000217
117,20020.1,0.99082,3.65274,1.33382,0.60479,0.46453,0.53996,0.41437,0.99179,4.31571,1.2666,0.0002128,0.0002128,0.0002128
118,20191,0.94698,3.59121,1.31246,0.58942,0.49372,0.5505,0.42582,0.9629,4.24455,1.24293,0.0002086,0.0002086,0.0002086
119,20362,0.93557,3.46081,1.28683,0.58679,0.47693,0.54031,0.41677,0.95304,4.45265,1.24471,0.0002044,0.0002044,0.0002044
120,20532.7,0.95714,3.53589,1.31218,0.61494,0.45098,0.53265,0.41048,0.96043,4.44209,1.26352,0.0002002,0.0002002,0.0002002
121,20703.1,0.93863,3.41947,1.3029,0.60491,0.47475,0.54005,0.41546,0.96725,4.42512,1.27267,0.000196,0.000196,0.000196
122,20873.1,0.93562,3.39862,1.28407,0.62189,0.47082,0.53724,0.41491,0.95514,4.34561,1.25082,0.0001918,0.0001918,0.0001918
123,21045,0.94881,3.41672,1.31119,0.57021,0.49404,0.52931,0.40232,0.99175,4.57369,1.26413,0.0001876,0.0001876,0.0001876
124,21215.1,0.94775,3.45684,1.30308,0.57021,0.52266,0.54027,0.41539,0.9577,4.39099,1.24425,0.0001834,0.0001834,0.0001834
125,21384.7,0.9304,3.37353,1.29611,0.57246,0.50245,0.53144,0.4102,0.96402,4.48372,1.25445,0.0001792,0.0001792,0.0001792
126,21554.2,0.93097,3.29426,1.2845,0.59764,0.47383,0.52789,0.4072,0.96967,4.35816,1.24889,0.000175,0.000175,0.000175
127,21723.5,0.92891,3.38099,1.29273,0.63427,0.45067,0.53846,0.41083,0.9915,4.41409,1.272,0.0001708,0.0001708,0.0001708
128,21892.9,0.94802,3.38532,1.29953,0.52274,0.5035,0.5308,0.40641,0.99354,4.57716,1.26815,0.0001666,0.0001666,0.0001666
129,22062.5,0.92515,3.24379,1.27848,0.54803,0.51959,0.53844,0.41459,0.96469,4.58455,1.2503,0.0001624,0.0001624,0.0001624
130,22232.2,0.92111,3.32597,1.29509,0.59896,0.47073,0.53242,0.41056,0.98699,4.60771,1.26602,0.0001582,0.0001582,0.0001582
131,22401.7,0.93738,3.28473,1.28443,0.56463,0.52019,0.54593,0.42492,0.96794,4.36626,1.26191,0.000154,0.000154,0.000154
132,22571.5,0.92111,3.21693,1.28193,0.56028,0.50702,0.52423,0.40886,0.94801,4.6062,1.25365,0.0001498,0.0001498,0.0001498
133,22741.2,0.92752,3.27029,1.27889,0.54986,0.5153,0.53008,0.41675,0.92817,4.38791,1.22455,0.0001456,0.0001456,0.0001456
134,22910.7,0.91331,3.14146,1.26871,0.58435,0.47938,0.53712,0.4204,0.96378,4.31983,1.25024,0.0001414,0.0001414,0.0001414
135,23080.5,0.93276,3.24217,1.28767,0.57531,0.49509,0.5459,0.426,0.96782,4.35336,1.25091,0.0001372,0.0001372,0.0001372
136,23250.3,0.90445,3.14124,1.27514,0.63314,0.45441,0.53559,0.42091,0.9852,4.60032,1.25758,0.000133,0.000133,0.000133
137,23419.9,0.9,3.1683,1.26907,0.63212,0.4835,0.5539,0.43414,0.94225,4.424,1.23699,0.0001288,0.0001288,0.0001288
138,23589.6,0.89073,3.04807,1.25738,0.56698,0.52401,0.54441,0.42948,0.92764,4.52435,1.23093,0.0001246,0.0001246,0.0001246
139,23759.1,0.89864,3.13294,1.2622,0.62072,0.48183,0.54393,0.43192,0.91864,4.5674,1.22219,0.0001204,0.0001204,0.0001204
140,23928.4,0.91685,3.18096,1.27975,0.60484,0.48535,0.5532,0.43282,0.94361,4.47611,1.23563,0.0001162,0.0001162,0.0001162
141,24098.5,0.75689,2.01135,1.16935,0.58469,0.47224,0.52882,0.40697,0.96917,4.56235,1.24137,0.000112,0.000112,0.000112
142,24267.7,0.76779,1.88789,1.17942,0.56184,0.52256,0.52814,0.41269,0.93646,4.59154,1.23866,0.0001078,0.0001078,0.0001078
143,24436.8,0.76502,1.85069,1.17902,0.5712,0.51174,0.54616,0.42953,0.94271,4.41928,1.23765,0.0001036,0.0001036,0.0001036
144,24605.7,0.77244,1.84345,1.17293,0.55068,0.50831,0.54162,0.41272,0.98547,4.62422,1.26103,9.94e-05,9.94e-05,9.94e-05
145,24774.5,0.7739,1.82842,1.1781,0.6012,0.49007,0.54079,0.41762,0.97492,4.54266,1.25434,9.52e-05,9.52e-05,9.52e-05
146,24943.3,0.75201,1.78031,1.16532,0.60163,0.49941,0.5531,0.42338,0.97154,4.3988,1.26433,9.1e-05,9.1e-05,9.1e-05
147,25112.1,0.7398,1.68757,1.14818,0.57072,0.50983,0.53509,0.41348,0.96622,4.51423,1.25468,8.68e-05,8.68e-05,8.68e-05
148,25280.9,0.75606,1.7533,1.16048,0.55321,0.54683,0.52712,0.41701,0.93395,4.55128,1.23851,8.26e-05,8.26e-05,8.26e-05
149,25449.8,0.74355,1.68344,1.14783,0.52069,0.55528,0.53288,0.41888,0.92251,4.56098,1.23166,7.84e-05,7.84e-05,7.84e-05
150,25618.9,0.74334,1.70102,1.1456,0.5263,0.54921,0.52903,0.41378,0.94046,4.49552,1.24116,7.42e-05,7.42e-05,7.42e-05
