epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,4050.12,1.36093,7.01699,1.61341,0.21711,0.34958,0.2187,0.13496,1.51925,6.27231,1.64911,0.000620305,0.000620305,0.000620305
25,4218.64,1.33624,7.03568,1.59534,0.18046,0.3829,0.2209,0.13024,1.61583,6.42897,1.72306,0.00061684,0.00061684,0.00061684
26,4386.91,1.31766,6.81186,1.58287,0.23926,0.30828,0.23991,0.14942,1.48919,6.13686,1.60282,0.000613375,0.000613375,0.000613375
27,4555.57,1.32941,6.88593,1.59046,0.2005,0.37354,0.23782,0.14416,1.54374,6.2526,1.67615,0.00060991,0.00060991,0.00060991
28,4723.98,1.33709,6.89787,1.61067,0.25065,0.35724,0.23573,0.14566,1.58119,6.3495,1.70904,0.000606445,0.000606445,0.000606445
29,4892.18,1.30649,6.70712,1.56608,0.24461,0.36825,0.23362,0.14303,1.51218,6.40645,1.61919,0.00060298,0.00060298,0.00060298
30,5062.16,1.29693,6.74181,1.58531,0.24492,0.39188,0.29423,0.1856,1.52519,5.94455,1.66023,0.000599515,0.000599515,0.000599515
31,5230.44,1.29582,6.53879,1.57083,0.24885,0.38329,0.26657,0.16585,1.48399,6.1541,1.5954,0.00059605,0.00059605,0.00059605
32,5398.6,1.30719,6.5908,1.58729,0.22147,0.38698,0.25733,0.1461,1.62314,6.17105,1.69968,0.000592585,0.000592585,0.000592585
33,5566.62,1.29986,6.64594,1.58732,0.32658,0.35214,0.28225,0.1692,1.4786,6.18781,1.59598,0.00058912,0.00058912,0.00058912
34,5735.12,1.29208,6.52776,1.57045,0.23675,0.32332,0.25862,0.15287,1.59664,6.26158,1.67867,0.000585655,0.000585655,0.000585655
35,5903.29,1.27987,6.49121,1.55979,0.26414,0.38969,0.28771,0.17381,1.5097,5.91104,1.62308,0.00058219,0.00058219,0.00058219
36,6071.6,1.26404,6.43645,1.54012,0.27179,0.40561,0.2862,0.18044,1.4717,5.96999,1.5913,0.000578725,0.000578725,0.000578725
37,6239.85,1.27028,6.30796,1.54599,0.27457,0.40208,0.2886,0.18428,1.42328,5.82152,1.57925,0.00057526,0.00057526,0.00057526
38,6408.24,1.27108,6.31904,1.55691,0.2862,0.30596,0.2658,0.16001,1.52774,6.06278,1.63282,0.000571795,0.000571795,0.000571795
39,6576.66,1.2734,6.30905,1.5582,0.25885,0.37724,0.27477,0.15165,1.6978,6.15814,1.74133,0.00056833,0.00056833,0.00056833
40,6745.07,1.27269,6.16086,1.54389,0.3144,0.40336,0.29925,0.18304,1.58507,5.89944,1.69459,0.000564865,0.000564865,0.000564865
41,6913.29,1.2595,6.14634,1.54179,0.28043,0.39316,0.28198,0.16197,1.58459,6.01997,1.66709,0.0005614,0.0005614,0.0005614
42,7081.65,1.25035,6.1111,1.54527,0.26919,0.38507,0.29514,0.19858,1.44571,6.02447,1.61254,0.000557935,0.000557935,0.000557935
43,7249.89,1.24714,6.09109,1.54243,0.33683,0.32889,0.31808,0.19841,1.48337,5.78161,1.58027,0.00055447,0.00055447,0.00055447
44,7418.23,1.25202,6.09074,1.54133,0.29782,0.36241,0.31079,0.18455,1.52333,5.84655,1.63651,0.000551005,0.000551005,0.000551005
45,7586.51,1.21714,5.88613,1.5142,0.31032,0.36296,0.31043,0.19758,1.4763,5.91582,1.60461,0.00054754,0.00054754,0.00054754
46,7754.62,1.24778,5.90007,1.5318,0.33717,0.35768,0.32989,0.19964,1.56459,5.6841,1.6546,0.000544075,0.000544075,0.000544075
47,7923.17,1.2367,5.82206,1.50809,0.31759,0.39763,0.34082,0.20991,1.50122,5.72955,1.62979,0.00054061,0.00054061,0.00054061
48,8091.86,1.22403,5.87593,1.51468,0.42821,0.28828,0.33183,0.21363,1.40285,5.81509,1.55136,0.000537145,0.000537145,0.000537145
49,8260.51,1.24987,5.87376,1.53605,0.30392,0.40645,0.34594,0.22604,1.42168,5.5481,1.5768,0.00053368,0.00053368,0.00053368
50,8429.31,1.21615,5.86372,1.51989,0.32012,0.38455,0.33356,0.21139,1.44999,5.49385,1.5806,0.000530215,0.000530215,0.000530215
51,8597.93,1.21022,5.70615,1.5116,0.30135,0.38319,0.31069,0.20115,1.41465,5.7246,1.58363,0.00052675,0.00052675,0.00052675
52,8766.63,1.20305,5.62202,1.49978,0.38742,0.3542,0.36356,0.24277,1.34306,5.52445,1.50338,0.000523285,0.000523285,0.000523285
53,8935.16,1.21715,5.76128,1.52201,0.3181,0.42817,0.36948,0.2477,1.33812,5.67757,1.51612,0.00051982,0.00051982,0.00051982
54,9103.6,1.19822,5.68458,1.51374,0.31201,0.42938,0.368,0.24967,1.31377,5.56694,1.50947,0.000516355,0.000516355,0.000516355
55,9271.97,1.18676,5.47267,1.48089,0.40427,0.30768,0.3514,0.23885,1.26788,5.66052,1.50228,0.00051289,0.00051289,0.00051289
56,9440.06,1.19571,5.50532,1.50103,0.42203,0.33092,0.36079,0.25385,1.20048,5.4569,1.44817,0.000509425,0.000509425,0.000509425
57,9608.41,1.20908,5.4709,1.50124,0.41497,0.3261,0.34473,0.23272,1.2888,5.58235,1.49689,0.00050596,0.00050596,0.00050596
58,9776.57,1.20318,5.60458,1.51186,0.37428,0.42005,0.38575,0.26745,1.24757,5.25888,1.46514,0.000502495,0.000502495,0.000502495
59,9944.84,1.2038,5.50064,1.4881,0.34086,0.41422,0.33898,0.22844,1.23586,5.39332,1.45371,0.00049903,0.00049903,0.00049903
60,10114.4,1.16421,5.3133,1.47657,0.35227,0.47634,0.3856,0.26215,1.27643,5.38546,1.47539,0.000495565,0.000495565,0.000495565
61,10282.5,1.16393,5.39742,1.47595,0.41649,0.34713,0.36721,0.26406,1.14046,5.14949,1.39675,0.0004921,0.0004921,0.0004921
62,10450.7,1.16684,5.42895,1.48146,0.40003,0.44684,0.37991,0.27179,1.13185,5.32731,1.42136,0.000488635,0.000488635,0.000488635
63,10619,1.16177,5.27916,1.48013,0.39013,0.41559,0.38132,0.271,1.16158,5.35314,1.39811,0.00048517,0.00048517,0.00048517
64,10787.1,1.15222,5.26229,1.47616,0.39155,0.43639,0.39285,0.28403,1.14923,5.19047,1.41523,0.000481705,0.000481705,0.000481705
65,10955.2,1.15702,5.09445,1.44855,0.43289,0.38369,0.3883,0.28388,1.12607,5.11513,1.40512,0.00047824,0.00047824,0.00047824
66,11123.3,1.13659,5.19708,1.46562,0.38641,0.44313,0.40128,0.28591,1.14046,5.06809,1.38612,0.000474775,0.000474775,0.000474775
67,11291.7,1.13074,5.11778,1.45333,0.4264,0.47449,0.43553,0.3153,1.12707,4.78892,1.3661,0.00047131,0.00047131,0.00047131
68,11459.9,1.1477,5.1036,1.46535,0.43572,0.39874,0.41128,0.2979,1.09069,5.29358,1.36927,0.000467845,0.000467845,0.000467845
69,11628,1.14052,5.15425,1.45036,0.41041,0.38928,0.37587,0.27144,1.07802,5.09343,1.35696,0.00046438,0.00046438,0.00046438
70,11796,1.11769,5.02206,1.43947,0.41834,0.48303,0.42201,0.30392,1.08951,4.86772,1.35761,0.000460915,0.000460915,0.000460915
71,11964.1,1.12736,4.94908,1.44001,0.38538,0.49877,0.41566,0.29977,1.09429,4.97847,1.3756,0.00045745,0.00045745,0.00045745
72,12132.3,1.11599,5.03426,1.45109,0.46352,0.41575,0.40859,0.29491,1.10394,5.09253,1.38603,0.000453985,0.000453985,0.000453985
73,12300.5,1.09915,4.91638,1.43044,0.49195,0.41534,0.43101,0.31524,1.09023,4.93532,1.35944,0.00045052,0.00045052,0.00045052
74,12468.6,1.11797,4.92433,1.43392,0.47614,0.36453,0.38556,0.27985,1.11625,5.28946,1.38978,0.000447055,0.000447055,0.000447055
75,12636.6,1.11764,4.89977,1.43515,0.42965,0.40258,0.43863,0.32859,1.08102,4.93472,1.35303,0.00044359,0.00044359,0.00044359
76,12804.6,1.11699,4.93025,1.43595,0.41981,0.47992,0.438,0.31015,1.1453,4.86018,1.37555,0.000440125,0.000440125,0.000440125
77,12972.6,1.09696,4.71277,1.41386,0.44151,0.421,0.42686,0.31358,1.13996,5.34033,1.40742,0.00043666,0.00043666,0.00043666
78,13140.5,1.09877,4.7342,1.42813,0.45206,0.42621,0.42437,0.31402,1.05327,5.04091,1.33358,0.000433195,0.000433195,0.000433195
79,13308.2,1.10457,4.70849,1.4326,0.4794,0.43443,0.44969,0.33638,1.05807,4.94863,1.36882,0.00042973,0.00042973,0.00042973
80,13476.1,1.09325,4.66913,1.42297,0.55544,0.39582,0.45584,0.3299,1.10145,4.87574,1.36823,0.000426265,0.000426265,0.000426265
81,13643.9,1.08156,4.65479,1.41825,0.48945,0.43641,0.45472,0.33963,1.04074,4.79063,1.33135,0.0004228,0.0004228,0.0004228
82,13812,1.09032,4.65726,1.4281,0.41718,0.49212,0.43737,0.32877,1.04384,4.86161,1.32342,0.000419335,0.000419335,0.000419335
83,13979.7,1.05951,4.55889,1.38936,0.45572,0.42984,0.4261,0.32207,1.03109,4.78381,1.33578,0.00041587,0.00041587,0.00041587
84,14147.6,1.08935,4.56812,1.41061,0.42754,0.4685,0.41809,0.31779,1.01537,5.08818,1.31129,0.000412405,0.000412405,0.000412405
85,14315.3,1.07751,4.62533,1.41046,0.45381,0.46098,0.44435,0.33168,1.03034,5.09027,1.32978,0.00040894,0.00040894,0.00040894
86,14483.2,1.08135,4.51518,1.40297,0.54374,0.41842,0.48053,0.36353,1.02625,4.54612,1.32762,0.000405475,0.000405475,0.000405475
87,14651.2,1.07136,4.56425,1.41589,0.45819,0.48323,0.45081,0.33433,1.02265,4.60282,1.31527,0.00040201,0.00040201,0.00040201
88,14819.1,1.07013,4.55651,1.4061,0.5121,0.42729,0.4539,0.33576,1.04957,4.62917,1.35385,0.000398545,0.000398545,0.000398545
89,14988.3,1.05862,4.4914,1.39686,0.42576,0.48931,0.45587,0.34121,1.05118,4.86597,1.34718,0.00039508,0.00039508,0.00039508
90,15156.1,1.04799,4.3338,1.38913,0.48371,0.47497,0.47862,0.35757,1.04553,4.83577,1.35434,0.000391615,0.000391615,0.000391615
91,15323.9,1.04044,4.25788,1.38071,0.52654,0.38052,0.4386,0.33726,1.01673,5.10349,1.3124,0.00038815,0.00038815,0.00038815
92,15491.7,1.07211,4.43425,1.40063,0.47878,0.47782,0.47311,0.36483,0.99759,4.74815,1.32257,0.000384685,0.000384685,0.000384685
93,15659.7,1.04832,4.32182,1.37785,0.50123,0.4345,0.45897,0.34071,1.02757,4.82575,1.33077,0.00038122,0.00038122,0.00038122
94,15827.8,1.04091,4.33059,1.37061,0.51572,0.44419,0.46607,0.35605,0.98904,4.75865,1.28878,0.000377755,0.000377755,0.000377755
95,15996,1.05173,4.42364,1.39137,0.49755,0.45843,0.46953,0.35607,1.00588,4.73189,1.31117,0.00037429,0.00037429,0.00037429
96,16164.2,1.02593,4.17509,1.37118,0.49869,0.46674,0.48408,0.37027,1.00875,4.66761,1.30426,0.000370825,0.000370825,0.000370825
97,16332.6,1.04111,4.22209,1.38915,0.52381,0.47695,0.49761,0.38468,0.98711,4.28337,1.31222,0.00036736,0.00036736,0.00036736
98,16500.9,1.06015,4.29728,1.39844,0.48935,0.48023,0.48791,0.36681,0.98881,4.54256,1.31613,0.000363895,0.000363895,0.000363895
99,16669,1.04353,4.22587,1.39121,0.5483,0.47417,0.48634,0.36356,0.99399,4.47605,1.29621,0.00036043,0.00036043,0.00036043
100,16837.2,1.02974,4.13824,1.37548,0.57324,0.46584,0.51773,0.38558,1.03832,4.44114,1.33003,0.000356965,0.000356965,0.000356965
101,17005.6,1.02607,4.1013,1.3624,0.55539,0.44061,0.50371,0.38345,0.96769,4.43261,1.27699,0.0003535,0.0003535,0.0003535
102,17173.8,1.01974,4.09302,1.37082,0.5704,0.47881,0.52021,0.39353,0.98734,4.51941,1.27997,0.000350035,0.000350035,0.000350035
103,17342.1,1.02398,4.00162,1.35559,0.60011,0.4442,0.51504,0.39329,0.98574,4.57074,1.28427,0.00034657,0.00034657,0.00034657
104,17510.3,1.01517,4.00529,1.36249,0.60584,0.41939,0.49658,0.375,1.00693,4.73851,1.31659,0.000343105,0.000343105,0.000343105
105,17678.4,1.02467,4.05943,1.35933,0.54677,0.46682,0.52179,0.39309,1.00211,4.2723,1.2996,0.00033964,0.00033964,0.00033964
106,17846.6,1.01075,4.07346,1.36293,0.6132,0.42275,0.51306,0.386,1.00709,4.44231,1.31373,0.000336175,0.000336175,0.000336175
107,18014.8,1.02071,3.98339,1.37864,0.55569,0.40717,0.48612,0.36747,0.99898,4.80072,1.31724,0.00033271,0.00033271,0.00033271
108,18182.9,1.02338,3.98394,1.38414,0.51452,0.50002,0.50785,0.37699,1.00453,4.37568,1.3263,0.000329245,0.000329245,0.000329245
109,18351,1.01228,3.87228,1.36021,0.61456,0.47543,0.53276,0.40016,1.02868,4.44996,1.31739,0.00032578,0.00032578,0.00032578
110,18519.4,1.01604,3.98648,1.37076,0.52075,0.50042,0.5307,0.39054,1.05329,4.44473,1.31959,0.000322315,0.000322315,0.000322315
111,18687.4,1.00331,3.82977,1.35182,0.57092,0.43573,0.50415,0.38128,1.00418,4.38792,1.30231,0.00031885,0.00031885,0.00031885
112,18855.8,0.99695,3.958,1.34893,0.52967,0.47805,0.50408,0.38232,1.0139,4.52427,1.31609,0.000315385,0.000315385,0.000315385
113,19024,0.99867,3.81506,1.34554,0.55444,0.49118,0.52328,0.40446,0.96932,4.39319,1.29464,0.00031192,0.00031192,0.00031192
114,19192.4,0.99511,3.78146,1.34986,0.57729,0.48305,0.52353,0.40039,0.9999,4.29084,1.30722,0.000308455,0.000308455,0.000308455
115,19360.6,0.98697,3.78445,1.34599,0.54633,0.45934,0.50325,0.39008,0.96759,4.51007,1.29472,0.00030499,0.00030499,0.00030499
116,19528.8,0.98091,3.69178,1.33316,0.5965,0.42113,0.50528,0.39617,0.94362,4.35621,1.28309,0.000301525,0.000301525,0.000301525
117,19697.1,0.9758,3.67625,1.33102,0.51552,0.48454,0.51135,0.39201,0.98483,4.37419,1.29793,0.00029806,0.00029806,0.00029806
118,19865.3,0.98652,3.75693,1.34489,0.57557,0.46034,0.5358,0.41564,0.96335,4.32503,1.29096,0.000294595,0.000294595,0.000294595
119,20035.2,0.9857,3.71757,1.3327,0.6012,0.4789,0.52588,0.41063,0.97741,4.41313,1.30576,0.00029113,0.00029113,0.00029113
120,20203.2,0.97725,3.778,1.34011,0.58078,0.44871,0.51342,0.39813,0.95544,4.58685,1.27455,0.000287665,0.000287665,0.000287665
121,20371.8,0.97255,3.65705,1.33581,0.59255,0.47415,0.53744,0.40715,1.01129,4.37222,1.29234,0.0002842,0.0002842,0.0002842
122,20540.2,0.96598,3.65049,1.32178,0.64698,0.43616,0.52489,0.40619,0.94249,4.40633,1.25822,0.000280735,0.000280735,0.000280735
123,20708.4,0.98244,3.61116,1.33127,0.56619,0.49705,0.54148,0.41778,0.9523,4.24372,1.26776,0.00027727,0.00027727,0.00027727
124,20876.7,0.97342,3.50909,1.31871,0.64939,0.44545,0.53379,0.41258,0.96973,4.39213,1.28579,0.000273805,0.000273805,0.000273805
125,21044.9,0.98066,3.64484,1.33551,0.63849,0.44235,0.52986,0.40832,0.94097,4.33405,1.27625,0.00027034,0.00027034,0.00027034
126,21213.5,0.96289,3.51491,1.31194,0.57469,0.48817,0.51817,0.40061,0.96663,4.44711,1.26826,0.000266875,0.000266875,0.000266875
127,21382,0.96731,3.59748,1.3164,0.57294,0.48316,0.52306,0.40114,0.94537,4.47518,1.25108,0.00026341,0.00026341,0.00026341
128,21550.4,0.97262,3.47223,1.31467,0.64191,0.46753,0.54389,0.42249,0.93775,4.24166,1.27423,0.000259945,0.000259945,0.000259945
129,21718.9,0.97434,3.56632,1.33144,0.61639,0.48238,0.53681,0.41525,0.94014,4.24273,1.28501,0.00025648,0.00025648,0.00025648
130,21887.1,0.96,3.51205,1.31899,0.56718,0.48637,0.53316,0.41659,0.9699,4.39772,1.30328,0.000253015,0.000253015,0.000253015
131,22055.3,0.93769,3.44777,1.30362,0.61967,0.46817,0.53844,0.41958,0.93399,4.25796,1.27393,0.00024955,0.00024955,0.00024955
132,22223.9,0.9596,3.40607,1.31096,0.63003,0.46378,0.54475,0.42528,0.89727,4.2054,1.23776,0.000246085,0.000246085,0.000246085
133,22392.4,0.93883,3.3739,1.30408,0.65753,0.45036,0.53752,0.41704,0.93854,4.20639,1.28336,0.00024262,0.00024262,0.00024262
134,22560.9,0.92947,3.30178,1.29708,0.6106,0.45915,0.54263,0.42454,0.91979,4.19235,1.26341,0.000239155,0.000239155,0.000239155
135,22729.6,0.95154,3.38228,1.32574,0.67538,0.4599,0.53704,0.41353,0.95857,4.29676,1.26862,0.00023569,0.00023569,0.00023569
136,22898.3,0.9433,3.34505,1.30745,0.67971,0.45495,0.55564,0.43154,0.96058,4.25634,1.2832,0.000232225,0.000232225,0.000232225
137,23067,0.92369,3.29683,1.29011,0.58268,0.48445,0.53875,0.41962,0.95249,4.26776,1.26283,0.00022876,0.00022876,0.00022876
138,23235.4,0.94176,3.45666,1.30688,0.52769,0.518,0.53874,0.42045,0.92356,4.32797,1.24078,0.000225295,0.000225295,0.000225295
139,23403.9,0.92403,3.312,1.30184,0.59457,0.48016,0.54007,0.42444,0.91761,4.4201,1.25063,0.00022183,0.00022183,0.00022183
140,23572.3,0.92416,3.26694,1.29991,0.59957,0.48508,0.54849,0.43603,0.91754,4.35997,1.25328,0.000218365,0.000218365,0.000218365
141,23741.3,0.92944,3.29212,1.29601,0.57582,0.49902,0.55233,0.43948,0.9163,4.25901,1.25484,0.0002149,0.0002149,0.0002149
142,23910.5,0.95427,3.4344,1.3149,0.54704,0.53603,0.54851,0.42831,0.93874,4.31293,1.26829,0.000211435,0.000211435,0.000211435
143,24079.6,0.9179,3.28843,1.28757,0.64344,0.49063,0.56513,0.44724,0.90691,4.07665,1.24291,0.00020797,0.00020797,0.00020797
144,24248.9,0.92083,3.28695,1.29621,0.56227,0.52107,0.54731,0.43418,0.90558,4.18198,1.24228,0.000204505,0.000204505,0.000204505
145,24417.9,0.93713,3.22532,1.29887,0.60486,0.48198,0.55155,0.43673,0.92511,4.22761,1.26536,0.00020104,0.00020104,0.00020104
146,24586.6,0.92621,3.29417,1.29706,0.58424,0.52526,0.5619,0.44345,0.91406,4.30885,1.22263,0.000197575,0.000197575,0.000197575
147,24755.6,0.90989,3.1063,1.27386,0.67274,0.48409,0.56646,0.44976,0.91602,4.28014,1.23769,0.00019411,0.00019411,0.00019411
148,24924.6,0.93224,3.18683,1.28868,0.67341,0.46481,0.55497,0.43718,0.91593,4.22199,1.23191,0.000190645,0.000190645,0.000190645
149,25094.8,0.90983,3.07341,1.27363,0.688,0.45915,0.57911,0.46099,0.91304,4.30405,1.23766,0.00018718,0.00018718,0.00018718
150,25263.6,0.93509,3.28005,1.28988,0.65271,0.49814,0.56563,0.44976,0.91099,4.3608,1.24173,0.000183715,0.000183715,0.000183715
151,25432.3,0.90247,3.09033,1.26821,0.71199,0.47314,0.57803,0.45852,0.90342,4.18593,1.23344,0.00018025,0.00018025,0.00018025
152,25601.1,0.90077,3.08911,1.28041,0.65808,0.4903,0.5763,0.4558,0.90434,4.21553,1.23157,0.000176785,0.000176785,0.000176785
153,25769.7,0.90183,3.13495,1.28515,0.64943,0.51264,0.56343,0.44591,0.90531,4.11344,1.23125,0.00017332,0.00017332,0.00017332
154,25938.5,0.90312,3.13023,1.2857,0.57738,0.49564,0.55528,0.43295,0.92158,4.2683,1.25578,0.000169855,0.000169855,0.000169855
155,26107.3,0.88651,3.00495,1.25692,0.64742,0.51377,0.5799,0.45747,0.90666,4.02488,1.24554,0.00016639,0.00016639,0.00016639
156,26276.3,0.90989,3.04614,1.2822,0.71267,0.47689,0.58346,0.46116,0.90332,4.03938,1.2485,0.000162925,0.000162925,0.000162925
157,26445.1,0.89961,3.04391,1.26742,0.59524,0.54597,0.58078,0.45941,0.91434,4.04613,1.26263,0.00015946,0.00015946,0.00015946
158,26613.9,0.8904,2.96969,1.26009,0.64908,0.48075,0.5528,0.4352,0.91613,4.20283,1.25036,0.000155995,0.000155995,0.000155995
159,26782.8,0.89695,3.025,1.27633,0.60784,0.5052,0.57173,0.44975,0.91535,4.1058,1.24489,0.00015253,0.00015253,0.00015253
160,26951.3,0.89608,3.04203,1.27089,0.57229,0.53047,0.56479,0.44871,0.90696,4.10982,1.24764,0.000149065,0.000149065,0.000149065
161,27119.9,0.87793,3.00775,1.26556,0.63039,0.50883,0.56864,0.45036,0.90136,4.1679,1.25182,0.0001456,0.0001456,0.0001456
162,27288.4,0.89182,2.90655,1.26367,0.61686,0.49446,0.55818,0.44387,0.91064,4.41056,1.2488,0.000142135,0.000142135,0.000142135
163,27456.8,0.88781,2.95396,1.27122,0.64936,0.48058,0.56021,0.44799,0.90668,4.31213,1.25251,0.00013867,0.00013867,0.00013867
164,27625.2,0.8689,2.86391,1.25201,0.64963,0.48077,0.57114,0.45183,0.90399,4.21474,1.24629,0.000135205,0.000135205,0.000135205
165,27793.5,0.87504,2.93033,1.26172,0.66481,0.48322,0.57578,0.45979,0.90839,4.2011,1.24929,0.00013174,0.00013174,0.00013174
166,27962,0.86303,2.88099,1.24856,0.6434,0.51817,0.58812,0.46394,0.90476,4.0815,1.25157,0.000128275,0.000128275,0.000128275
167,28130.8,0.88173,2.93778,1.2697,0.60924,0.52381,0.57623,0.4596,0.90235,4.08912,1.24906,0.00012481,0.00012481,0.00012481
168,28299.3,0.85584,2.84328,1.2479,0.62194,0.51143,0.57917,0.46308,0.89266,4.08658,1.24231,0.000121345,0.000121345,0.000121345
169,28468.1,0.87536,2.89401,1.26309,0.70263,0.48265,0.59049,0.46569,0.89984,4.13167,1.253,0.00011788,0.00011788,0.00011788
170,28636.9,0.86679,2.90558,1.26376,0.70112,0.47841,0.584,0.45898,0.90325,4.02496,1.24321,0.000114415,0.000114415,0.000114415
171,28806.1,0.72498,1.68862,1.14918,0.64558,0.50941,0.58666,0.46523,0.91982,4.13742,1.26088,0.00011095,0.00011095,0.00011095
172,28974.7,0.73748,1.63,1.14808,0.66635,0.51206,0.58748,0.45834,0.94915,4.09087,1.27608,0.000107485,0.000107485,0.000107485
173,29143.1,0.72153,1.55434,1.13715,0.56602,0.56976,0.57532,0.45563,0.91179,4.11261,1.26361,0.00010402,0.00010402,0.00010402
174,29311.5,0.71847,1.54771,1.14211,0.63598,0.5276,0.57675,0.45323,0.92549,4.11293,1.27051,0.000100555,0.000100555,0.000100555
175,29479.8,0.6962,1.52568,1.12196,0.62841,0.5394,0.58762,0.46351,0.92327,4.23153,1.27969,9.709e-05,9.709e-05,9.709e-05
176,29648.2,0.70356,1.52151,1.13639,0.73861,0.47704,0.59327,0.47044,0.91504,4.09157,1.2776,9.3625e-05,9.3625e-05,9.3625e-05
177,29818.2,0.71246,1.51814,1.13588,0.63338,0.52042,0.58219,0.46161,0.91527,4.14575,1.28004,9.016e-05,9.016e-05,9.016e-05
178,29986.4,0.702,1.48827,1.13217,0.66384,0.49239,0.57727,0.45543,0.92051,4.32254,1.27674,8.6695e-05,8.6695e-05,8.6695e-05
179,30154.5,0.71159,1.48293,1.13085,0.70082,0.47704,0.58121,0.45504,0.93282,4.2542,1.28125,8.323e-05,8.323e-05,8.323e-05
180,30322.5,0.6922,1.45218,1.12791,0.66895,0.49312,0.5831,0.46165,0.92955,4.28413,1.26984,7.9765e-05,7.9765e-05,7.9765e-05
181,30490.7,0.69536,1.46824,1.12828,0.70668,0.50733,0.59406,0.46687,0.92733,4.111,1.26244,7.63e-05,7.63e-05,7.63e-05
182,30659.3,0.6903,1.41466,1.12655,0.6859,0.51085,0.59046,0.4667,0.91368,4.07955,1.25771,7.2835e-05,7.2835e-05,7.2835e-05
183,30827.7,0.6983,1.43493,1.12045,0.61441,0.54103,0.58731,0.4614,0.9155,4.08262,1.26171,6.937e-05,6.937e-05,6.937e-05
