epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,6356.84,1.27639,6.42849,1.54778,0.26626,0.3995,0.30855,0.19783,1.41746,5.74602,1.56693,0.00059153,0.00059153,0.00059153
38,6528.82,1.26736,6.34976,1.54719,0.29942,0.35385,0.29974,0.17922,1.55659,6.00143,1.6626,0.000588517,0.000588517,0.000588517
39,6700.77,1.26144,6.31958,1.54767,0.26286,0.41659,0.28524,0.16104,1.62712,6.04412,1.67594,0.000585504,0.000585504,0.000585504
40,6872.6,1.27469,6.24679,1.54743,0.28918,0.3828,0.29816,0.18076,1.53078,5.88131,1.62719,0.000582491,0.000582491,0.000582491
41,7044.63,1.27607,6.19585,1.53994,0.2605,0.38515,0.26388,0.15881,1.52358,6.08868,1.62904,0.000579478,0.000579478,0.000579478
42,7216.78,1.24691,6.13731,1.54192,0.27814,0.37128,0.29877,0.18738,1.49321,5.84908,1.64561,0.000576465,0.000576465,0.000576465
43,7388.74,1.26022,6.16269,1.54291,0.29555,0.38192,0.31575,0.19366,1.47354,5.7803,1.58417,0.000573452,0.000573452,0.000573452
44,7560.74,1.24702,6.16497,1.53555,0.29183,0.35293,0.30674,0.19347,1.52052,5.85611,1.66398,0.000570439,0.000570439,0.000570439
45,7732.74,1.23056,5.98123,1.51726,0.32238,0.33849,0.32034,0.19952,1.54094,6.04759,1.65869,0.000567426,0.000567426,0.000567426
46,7904.91,1.23841,6.02031,1.52436,0.31285,0.38815,0.33916,0.20763,1.5196,5.67923,1.61699,0.000564413,0.000564413,0.000564413
47,8077.19,1.24794,5.89217,1.51388,0.30476,0.42289,0.33405,0.2067,1.52521,5.69218,1.64096,0.0005614,0.0005614,0.0005614
48,8249.48,1.24692,5.94325,1.52655,0.28784,0.36861,0.31648,0.19785,1.49351,5.74503,1.60235,0.000558387,0.000558387,0.000558387
49,8421.54,1.24758,5.88969,1.53513,0.30862,0.41764,0.3472,0.215,1.50968,5.44212,1.62608,0.000555374,0.000555374,0.000555374
50,8593.8,1.23465,5.95541,1.52916,0.33477,0.40915,0.32503,0.19985,1.52797,5.54102,1.65456,0.000552361,0.000552361,0.000552361
51,8765.84,1.22858,5.74958,1.51387,0.30731,0.39859,0.31263,0.19028,1.56105,5.64907,1.69243,0.000549348,0.000549348,0.000549348
52,8938.11,1.21907,5.70052,1.50207,0.3566,0.40707,0.35719,0.23103,1.41201,5.58908,1.55484,0.000546335,0.000546335,0.000546335
53,9110.07,1.23133,5.81169,1.52391,0.3802,0.39588,0.34329,0.20823,1.56221,5.60862,1.67073,0.000543322,0.000543322,0.000543322
54,9281.98,1.22351,5.80924,1.52444,0.30115,0.44265,0.34127,0.20254,1.54657,5.77623,1.62948,0.000540309,0.000540309,0.000540309
55,9453.68,1.20237,5.54734,1.48471,0.2871,0.43268,0.32863,0.19801,1.56998,6.00727,1.68844,0.000537296,0.000537296,0.000537296
56,9625.6,1.2265,5.63293,1.52303,0.34224,0.42661,0.34135,0.21437,1.47785,5.54844,1.61808,0.000534283,0.000534283,0.000534283
57,9797.57,1.23278,5.5987,1.51588,0.3546,0.42701,0.34932,0.20451,1.57019,5.73471,1.66075,0.00053127,0.00053127,0.00053127
58,9969.17,1.22768,5.65317,1.52714,0.36299,0.4951,0.37759,0.22726,1.52801,5.39716,1.62288,0.000528257,0.000528257,0.000528257
59,10140.6,1.23795,5.60527,1.51253,0.36191,0.42059,0.35692,0.22036,1.48414,5.47374,1.57319,0.000525243,0.000525243,0.000525243
60,10311.7,1.19602,5.44945,1.49359,0.37596,0.39389,0.36538,0.23169,1.47455,5.43828,1.59605,0.00052223,0.00052223,0.00052223
61,10484.5,1.20792,5.54614,1.49985,0.35048,0.40787,0.35463,0.22121,1.47598,5.44637,1.57764,0.000519217,0.000519217,0.000519217
62,10655.5,1.20395,5.55084,1.49979,0.38802,0.42758,0.36951,0.23454,1.48095,5.63753,1.63076,0.000516204,0.000516204,0.000516204
63,10826.5,1.2044,5.46636,1.50884,0.4384,0.3809,0.36056,0.21618,1.52975,5.6979,1.62345,0.000513191,0.000513191,0.000513191
64,10997.7,1.20797,5.44396,1.49965,0.36065,0.4334,0.35874,0.22336,1.5265,5.41768,1.65877,0.000510178,0.000510178,0.000510178
65,11168.7,1.20857,5.25188,1.48053,0.46969,0.34897,0.37232,0.23943,1.45607,5.32478,1.58361,0.000507165,0.000507165,0.000507165
66,11339.6,1.17962,5.30531,1.48576,0.36858,0.40939,0.38842,0.24064,1.46115,5.35403,1.59651,0.000504152,0.000504152,0.000504152
67,11510.7,1.19595,5.23047,1.48857,0.3841,0.44783,0.40322,0.25983,1.41145,5.15314,1.55425,0.000501139,0.000501139,0.000501139
68,11681.8,1.19327,5.24082,1.48265,0.40371,0.41893,0.39399,0.2543,1.41967,5.34889,1.56454,0.000498126,0.000498126,0.000498126
69,11852.8,1.18085,5.23574,1.47123,0.36938,0.41593,0.36311,0.24084,1.33519,5.40482,1.51094,0.000495113,0.000495113,0.000495113
70,12023.8,1.17041,5.15479,1.46429,0.44422,0.38067,0.37694,0.2412,1.43689,5.54186,1.56724,0.0004921,0.0004921,0.0004921
71,12194.5,1.16704,5.05401,1.45574,0.42389,0.40226,0.37178,0.24263,1.32529,5.44999,1.49107,0.000489087,0.000489087,0.000489087
72,12365,1.15472,5.13936,1.46882,0.38657,0.45364,0.39781,0.27009,1.28675,5.17904,1.45592,0.000486074,0.000486074,0.000486074
73,12535.7,1.1415,5.05222,1.45714,0.4072,0.39387,0.37238,0.2427,1.3122,5.51291,1.46387,0.000483061,0.000483061,0.000483061
74,12706.3,1.14038,5.04257,1.44325,0.42986,0.37882,0.38881,0.26524,1.23165,5.42838,1.45943,0.000480048,0.000480048,0.000480048
75,12876.4,1.15127,4.98497,1.45238,0.38333,0.49459,0.42917,0.29165,1.22212,5.06577,1.43472,0.000477035,0.000477035,0.000477035
76,13046.9,1.1468,5.04422,1.45467,0.43594,0.39382,0.39744,0.26787,1.26179,5.51716,1.47034,0.000474022,0.000474022,0.000474022
77,13217.5,1.12416,4.87861,1.43455,0.45461,0.39124,0.41365,0.29209,1.19309,5.31504,1.41344,0.000471009,0.000471009,0.000471009
78,13388.1,1.12502,4.85184,1.43867,0.4729,0.36121,0.39775,0.28469,1.15916,5.23925,1.40901,0.000467996,0.000467996,0.000467996
79,13558.3,1.12305,4.85829,1.44232,0.45089,0.38343,0.39807,0.27632,1.15619,5.46495,1.39056,0.000464983,0.000464983,0.000464983
80,13728.7,1.11677,4.83543,1.43889,0.41624,0.45589,0.39966,0.28212,1.1877,5.32392,1.42055,0.00046197,0.00046197,0.00046197
81,13899.2,1.10753,4.81489,1.43683,0.44352,0.44017,0.40666,0.28977,1.11633,5.41086,1.37936,0.000458957,0.000458957,0.000458957
82,14069.7,1.12574,4.88394,1.45167,0.41642,0.41929,0.40039,0.28986,1.0973,5.2696,1.37546,0.000455943,0.000455943,0.000455943
83,14239.9,1.10073,4.73997,1.41699,0.4217,0.43657,0.40718,0.29412,1.06114,5.26586,1.35462,0.00045293,0.00045293,0.00045293
84,14410.2,1.10803,4.72564,1.42113,0.43109,0.44585,0.42104,0.2997,1.14201,5.25794,1.3833,0.000449917,0.000449917,0.000449917
85,14580.8,1.10488,4.69111,1.42467,0.45949,0.44902,0.41923,0.29827,1.11004,5.05083,1.37491,0.000446904,0.000446904,0.000446904
86,14751.2,1.09741,4.62591,1.41331,0.50392,0.42156,0.43802,0.31479,1.11351,4.88563,1.36991,0.000443891,0.000443891,0.000443891
87,14921.7,1.09506,4.69015,1.42286,0.48397,0.42508,0.42834,0.31012,1.06647,5.01105,1.35273,0.000440878,0.000440878,0.000440878
88,15091.8,1.09298,4.69585,1.41844,0.4879,0.43487,0.44789,0.32377,1.07428,4.89834,1.35194,0.000437865,0.000437865,0.000437865
89,15262.3,1.07722,4.62054,1.40047,0.44885,0.43946,0.41823,0.30024,1.1108,5.07684,1.38731,0.000434852,0.000434852,0.000434852
90,15434.1,1.07239,4.45196,1.39888,0.45506,0.45509,0.42991,0.31281,1.09315,5.06072,1.38956,0.000431839,0.000431839,0.000431839
91,15604.3,1.073,4.40378,1.39926,0.45298,0.43741,0.43155,0.31715,1.10577,5.20874,1.37202,0.000428826,0.000428826,0.000428826
92,15774.6,1.09037,4.4562,1.41199,0.49848,0.44236,0.45972,0.34568,1.03921,5.04836,1.34403,0.000425813,0.000425813,0.000425813
93,15944.9,1.06544,4.4723,1.38955,0.51328,0.43255,0.44554,0.32198,1.11352,5.21828,1.37469,0.0004228,0.0004228,0.0004228
94,16115.2,1.07292,4.44295,1.39226,0.48879,0.50872,0.45128,0.33625,1.04152,4.91213,1.32784,0.000419787,0.000419787,0.000419787
95,16285.6,1.09004,4.55558,1.41682,0.52094,0.43299,0.44191,0.33021,1.02401,5.14794,1.31559,0.000416774,0.000416774,0.000416774
96,16455.8,1.04982,4.35561,1.38298,0.49083,0.43833,0.4606,0.3416,1.07269,4.77825,1.31565,0.000413761,0.000413761,0.000413761
97,16626,1.0631,4.343,1.39811,0.43758,0.43707,0.44116,0.33883,1.02225,5.07415,1.3229,0.000410748,0.000410748,0.000410748
98,16796.2,1.06767,4.40318,1.40201,0.47441,0.49288,0.47361,0.35839,1.03315,5.13127,1.33137,0.000407735,0.000407735,0.000407735
99,16966.8,1.05746,4.37387,1.39161,0.43809,0.4974,0.46232,0.34014,1.07603,5.01921,1.34363,0.000404722,0.000404722,0.000404722
100,17137.5,1.05857,4.29027,1.39099,0.48777,0.4947,0.47216,0.34489,1.04186,4.98281,1.32788,0.000401709,0.000401709,0.000401709
101,17308,1.05544,4.21592,1.38047,0.49291,0.4693,0.46994,0.34919,1.05689,5.12561,1.3292,0.000398696,0.000398696,0.000398696
102,17478.6,1.0503,4.27102,1.38509,0.49987,0.48118,0.45217,0.32933,1.07604,5.00274,1.35398,0.000395683,0.000395683,0.000395683
103,17649.2,1.04738,4.17498,1.36979,0.50275,0.472,0.47876,0.35358,1.02956,4.87039,1.32866,0.00039267,0.00039267,0.00039267
104,17819.9,1.03591,4.1335,1.37881,0.48981,0.46826,0.46046,0.34527,1.04211,5.0689,1.3312,0.000389657,0.000389657,0.000389657
105,17990.5,1.04185,4.21763,1.37587,0.43797,0.481,0.47352,0.35695,1.01147,4.72599,1.31163,0.000386643,0.000386643,0.000386643
106,18161.1,1.03716,4.19285,1.38099,0.47478,0.47986,0.45863,0.34275,1.04715,5.02065,1.3244,0.00038363,0.00038363,0.00038363
107,18331.9,1.04365,4.06926,1.39072,0.54418,0.44267,0.48222,0.37057,1.01708,5.00245,1.31511,0.000380617,0.000380617,0.000380617
108,18502.6,1.03127,4.0992,1.38012,0.52218,0.47039,0.47828,0.35969,1.02126,4.90398,1.30247,0.000377604,0.000377604,0.000377604
109,18673,1.01987,4.00376,1.3587,0.56439,0.44577,0.48878,0.37373,1.02428,4.82104,1.33261,0.000374591,0.000374591,0.000374591
110,18843.7,1.03255,4.10859,1.37852,0.52062,0.48984,0.49439,0.37317,1.01213,4.72412,1.3091,0.000371578,0.000371578,0.000371578
111,19014.2,1.01382,3.98125,1.35657,0.52828,0.48512,0.49782,0.37452,1.03349,4.7018,1.34356,0.000368565,0.000368565,0.000368565
112,19185.1,1.0175,4.0692,1.35919,0.47603,0.51817,0.48768,0.36605,1.01242,4.70733,1.30176,0.000365552,0.000365552,0.000365552
113,19355.5,1.02812,3.96225,1.36516,0.49364,0.49924,0.48374,0.36459,1.00565,4.82476,1.3024,0.000362539,0.000362539,0.000362539
114,19525.9,1.00555,3.87587,1.34804,0.56993,0.43878,0.50173,0.38231,1.00102,4.48295,1.2989,0.000359526,0.000359526,0.000359526
115,19696.7,0.99741,3.95826,1.34837,0.54099,0.48982,0.50415,0.38909,0.98709,4.73479,1.29812,0.000356513,0.000356513,0.000356513
116,19867.5,1.00129,3.82573,1.3434,0.52693,0.48786,0.4947,0.38505,0.97333,4.77939,1.28325,0.0003535,0.0003535,0.0003535
117,20038.1,0.99576,3.79051,1.33735,0.55808,0.4457,0.49218,0.36878,1.01308,4.73164,1.30021,0.000350487,0.000350487,0.000350487
118,20208.7,0.9967,3.86695,1.34912,0.55464,0.45755,0.50686,0.39242,0.94875,4.62757,1.25709,0.000347474,0.000347474,0.000347474
119,20379.4,1.01463,3.83396,1.34913,0.50324,0.50113,0.49406,0.37608,0.97517,4.66097,1.2913,0.000344461,0.000344461,0.000344461
120,20551.6,0.99438,3.96807,1.34935,0.48616,0.50222,0.48839,0.37737,0.98759,4.76035,1.2996,0.000341448,0.000341448,0.000341448
121,20722,0.97941,3.78016,1.33967,0.55453,0.46472,0.4974,0.37887,1.00928,4.70896,1.2991,0.000338435,0.000338435,0.000338435
122,20892.5,0.99075,3.80338,1.34184,0.53178,0.48773,0.49945,0.38483,0.97908,4.9012,1.27634,0.000335422,0.000335422,0.000335422
123,21063,1.00124,3.7264,1.34415,0.56716,0.47731,0.50063,0.37457,0.97021,4.74064,1.26807,0.000332409,0.000332409,0.000332409
124,21233.5,0.98977,3.63541,1.32449,0.54349,0.49179,0.50252,0.38613,0.97671,4.81099,1.27057,0.000329396,0.000329396,0.000329396
125,21404,0.99531,3.79882,1.34455,0.5744,0.47758,0.50116,0.38824,0.93405,4.58542,1.23987,0.000326383,0.000326383,0.000326383
126,21574.5,0.97854,3.70619,1.32468,0.49069,0.50174,0.49488,0.37711,0.96994,4.67707,1.27504,0.00032337,0.00032337,0.00032337
127,21745,0.9809,3.71687,1.32772,0.51479,0.48766,0.50065,0.38128,0.97655,4.85056,1.26028,0.000320357,0.000320357,0.000320357
128,21915.7,0.99493,3.68377,1.3318,0.53846,0.48398,0.49487,0.37788,0.96909,4.66103,1.27316,0.000317343,0.000317343,0.000317343
129,22086.5,0.98737,3.73114,1.33889,0.547,0.50262,0.51196,0.39723,0.95506,4.58798,1.27606,0.00031433,0.00031433,0.00031433
130,22257.4,0.96358,3.6395,1.3195,0.53561,0.48765,0.49348,0.37871,0.94015,4.74448,1.26973,0.000311317,0.000311317,0.000311317
131,22427.6,0.95878,3.5852,1.31271,0.5749,0.48961,0.50557,0.38845,0.95801,4.81533,1.28054,0.000308304,0.000308304,0.000308304
132,22597.9,0.97757,3.57197,1.32063,0.55134,0.51407,0.52854,0.40455,0.94767,4.64431,1.26618,0.000305291,0.000305291,0.000305291
133,22768.2,0.9652,3.54746,1.31988,0.59168,0.47281,0.49879,0.384,0.96366,5.02481,1.29881,0.000302278,0.000302278,0.000302278
134,22938.6,0.95435,3.47074,1.31001,0.62356,0.45707,0.52772,0.40652,0.9505,4.65459,1.27915,0.000299265,0.000299265,0.000299265
135,23109.1,0.97965,3.55842,1.34131,0.55958,0.45206,0.49213,0.37803,0.96164,4.96078,1.26181,0.000296252,0.000296252,0.000296252
136,23279.1,0.96197,3.51015,1.3184,0.59342,0.47507,0.51032,0.39448,0.95635,4.79338,1.28278,0.000293239,0.000293239,0.000293239
137,23449.4,0.9411,3.43834,1.2993,0.5005,0.49153,0.50185,0.38316,0.96125,4.81906,1.27585,0.000290226,0.000290226,0.000290226
138,23619.6,0.95992,3.54231,1.31907,0.51363,0.52671,0.51477,0.39894,0.92501,4.81632,1.25155,0.000287213,0.000287213,0.000287213
139,23789.7,0.94863,3.48715,1.31583,0.57945,0.53199,0.53136,0.41067,0.94675,4.76001,1.25305,0.0002842,0.0002842,0.0002842
140,23960.1,0.94917,3.43409,1.30965,0.56462,0.51738,0.54269,0.41697,0.94424,4.69648,1.26204,0.000281187,0.000281187,0.000281187
141,24130.5,0.94983,3.46721,1.30978,0.6057,0.48309,0.53112,0.40922,0.94667,4.71264,1.266,0.000278174,0.000278174,0.000278174
142,24301.2,0.97958,3.57224,1.32994,0.53413,0.53448,0.54038,0.4179,0.94231,4.6607,1.26692,0.000275161,0.000275161,0.000275161
143,24472.1,0.93732,3.47459,1.29593,0.55267,0.53488,0.53839,0.42183,0.90789,4.51319,1.25485,0.000272148,0.000272148,0.000272148
144,24642.7,0.92609,3.38936,1.30271,0.58846,0.5415,0.56157,0.43264,0.92473,4.38889,1.25921,0.000269135,0.000269135,0.000269135
145,24813.3,0.94194,3.35409,1.29732,0.63981,0.48714,0.54171,0.41833,0.93997,4.45956,1.25357,0.000266122,0.000266122,0.000266122
146,24983.6,0.95229,3.41868,1.30941,0.59326,0.53958,0.56062,0.43598,0.9233,4.39144,1.24389,0.000263109,0.000263109,0.000263109
147,25154.2,0.92801,3.25846,1.28545,0.55795,0.54528,0.55339,0.43451,0.90271,4.37489,1.22417,0.000260096,0.000260096,0.000260096
148,25324.9,0.94545,3.34014,1.29156,0.61907,0.50218,0.54983,0.42651,0.92547,4.56486,1.23528,0.000257083,0.000257083,0.000257083
149,25495.4,0.92746,3.24548,1.28368,0.61472,0.50897,0.55376,0.43274,0.92842,4.65113,1.24171,0.00025407,0.00025407,0.00025407
150,25667.8,0.9633,3.40018,1.30745,0.64256,0.50417,0.5588,0.43636,0.95852,4.66577,1.25107,0.000251057,0.000251057,0.000251057
151,25838.6,0.92948,3.26208,1.28719,0.63575,0.50357,0.56572,0.43504,0.98617,4.48205,1.26309,0.000248043,0.000248043,0.000248043
152,26009.2,0.91951,3.25732,1.2934,0.67,0.46363,0.55578,0.43539,0.92073,4.61472,1.2364,0.00024503,0.00024503,0.00024503
153,26179.8,0.93299,3.2894,1.30404,0.58913,0.50973,0.54214,0.42316,0.91741,4.52722,1.23583,0.000242017,0.000242017,0.000242017
154,26350.2,0.92669,3.25781,1.2963,0.60285,0.50797,0.54532,0.41928,0.93585,4.66168,1.25679,0.000239004,0.000239004,0.000239004
155,26520.8,0.90282,3.13363,1.26731,0.64554,0.50117,0.55867,0.43139,0.92116,4.3871,1.24154,0.000235991,0.000235991,0.000235991
156,26691.3,0.92751,3.21466,1.29365,0.62531,0.49584,0.5554,0.43334,0.91763,4.41153,1.24836,0.000232978,0.000232978,0.000232978
157,26861.7,0.92277,3.21985,1.28512,0.58296,0.53105,0.55218,0.4272,0.92941,4.55082,1.2442,0.000229965,0.000229965,0.000229965
158,27032.2,0.90212,3.08353,1.26777,0.63982,0.48338,0.55168,0.43335,0.92029,4.5202,1.24936,0.000226952,0.000226952,0.000226952
159,27202.8,0.91331,3.16231,1.28946,0.62154,0.50492,0.55603,0.43875,0.90803,4.53088,1.23521,0.000223939,0.000223939,0.000223939
160,27373.6,0.92037,3.21825,1.28461,0.56722,0.51259,0.55024,0.437,0.90489,4.55299,1.23252,0.000220926,0.000220926,0.000220926
161,27544.2,0.89266,3.12753,1.27487,0.58972,0.4992,0.54216,0.42682,0.89979,4.58237,1.23882,0.000217913,0.000217913,0.000217913
162,27714.9,0.9173,3.05716,1.27522,0.58709,0.51509,0.54614,0.42314,0.90698,4.61477,1.23515,0.0002149,0.0002149,0.0002149
163,27885.4,0.90322,3.05715,1.27468,0.60706,0.53998,0.56003,0.43661,0.90194,4.52251,1.23015,0.000211887,0.000211887,0.000211887
164,28055.9,0.88698,3.02216,1.26086,0.63096,0.5317,0.57361,0.45074,0.90321,4.35631,1.23545,0.000208874,0.000208874,0.000208874
165,28226.7,0.89392,3.04451,1.27181,0.62402,0.49344,0.56275,0.44094,0.8972,4.49868,1.23537,0.000205861,0.000205861,0.000205861
166,28397.2,0.88879,3.04155,1.26632,0.6028,0.52688,0.56608,0.44658,0.88212,4.461,1.21782,0.000202848,0.000202848,0.000202848
167,28568,0.89971,3.11356,1.27836,0.62305,0.50516,0.56637,0.44996,0.86583,4.37378,1.20544,0.000199835,0.000199835,0.000199835
168,28738.6,0.87788,2.96357,1.25613,0.60101,0.53379,0.57713,0.45639,0.88105,4.39607,1.22169,0.000196822,0.000196822,0.000196822
169,28909.3,0.90029,3.07597,1.27386,0.58287,0.52763,0.56645,0.44406,0.90144,4.57778,1.23715,0.000193809,0.000193809,0.000193809
170,29079.7,0.8852,3.1113,1.27383,0.57088,0.54289,0.54863,0.43197,0.87801,4.53499,1.2093,0.000190796,0.000190796,0.000190796
171,29250.1,0.89256,3.07926,1.26793,0.55321,0.56371,0.55801,0.44117,0.89167,4.46957,1.23013,0.000187783,0.000187783,0.000187783
172,29419.8,0.87765,2.98418,1.26191,0.6637,0.49057,0.56387,0.45132,0.87555,4.48681,1.22948,0.00018477,0.00018477,0.00018477
173,29588.9,0.88406,2.99214,1.24902,0.6131,0.51497,0.55987,0.44073,0.8958,4.52744,1.23297,0.000181757,0.000181757,0.000181757
174,29758.5,0.90007,2.98161,1.27047,0.59374,0.50692,0.55773,0.43927,0.89135,4.45502,1.23319,0.000178743,0.000178743,0.000178743
175,29928,0.87732,2.96427,1.24668,0.62176,0.4969,0.5559,0.43859,0.89236,4.45165,1.23286,0.00017573,0.00017573,0.00017573
176,30097.4,0.88161,2.93588,1.25208,0.60241,0.50942,0.55364,0.43863,0.88772,4.44266,1.22437,0.000172717,0.000172717,0.000172717
177,30267,0.88751,2.98217,1.25455,0.59901,0.50173,0.56051,0.44566,0.89324,4.37735,1.24283,0.000169704,0.000169704,0.000169704
178,30436.4,0.86434,2.88668,1.25035,0.59543,0.53455,0.55712,0.43862,0.89359,4.53429,1.23632,0.000166691,0.000166691,0.000166691
179,30605.8,0.87598,2.94016,1.24679,0.54071,0.55761,0.5575,0.43654,0.90684,4.4511,1.23926,0.000163678,0.000163678,0.000163678
180,30776.7,0.86657,2.95235,1.25085,0.60081,0.54306,0.56165,0.44392,0.89611,4.37457,1.23609,0.000160665,0.000160665,0.000160665
181,30946.2,0.86225,2.8476,1.241,0.6167,0.52135,0.5634,0.44791,0.8784,4.49296,1.21381,0.000157652,0.000157652,0.000157652
182,31116.1,0.87235,2.86282,1.24674,0.62907,0.50303,0.55994,0.44334,0.87978,4.44669,1.21309,0.000154639,0.000154639,0.000154639
183,31286.4,0.86878,2.80198,1.24077,0.61103,0.52474,0.5733,0.45547,0.88245,4.34187,1.20889,0.000151626,0.000151626,0.000151626
184,31457.5,0.86282,2.87925,1.24572,0.63041,0.53254,0.57529,0.45199,0.88666,4.33655,1.2089,0.000148613,0.000148613,0.000148613
